策略名稱,股票代號,股票名稱,樣本數,平均勝率,平均報酬率,平均持有天數
F14_SSL495,2441,,1,1.0,1.722981,365.0
F14_SSL495,2448,,2,0.5,0.14702749999999998,1065.0
F14_SSL495,2449,,1,1.0,0.930474,256.0
F14_SSL495,2454,,1,1.0,1.128758,1784.0
F14_SSL495,2489,,2,0.5,0.048641500000000004,481.0
F14_SSL495,2498,,1,0.0,-0.522418,902.0
F14_SSL495,2603,,1,1.0,13.192399,325.0
F14_SSL495,2605,,2,0.5,0.25031050000000005,1249.0
F14_SSL495,2606,,1,1.0,0.990342,278.0
F14_SSL495,2607,,1,1.0,0.348814,2163.0
F14_SSL495,2609,,1,0.0,-0.52951,321.0
F14_SSL495,2610,,1,1.0,0.508861,1337.0
F14_SSL495,2615,,2,1.0,1.756452,551.0
F14_SSL495,2618,,1,1.0,0.443215,1382.0
F14_SSL495,2637,,1,1.0,2.349381,654.0
F14_SSL495,2903,,1,1.0,0.274818,1404.0
F14_SSL495,2905,,2,1.0,0.197713,969.5
F14_SSL495,2912,,1,1.0,0.157264,107.0
F14_SSL495,2913,,2,1.0,0.084991,697.0
F14_SSL495,3005,,1,1.0,2.407646,893.0
F14_SSL495,3034,,1,1.0,1.503626,902.0
F14_SSL495,3037,,2,0.5,0.2998975,457.0
F14_SSL495,3044,,1,1.0,0.99642,986.0
F14_SSL495,3049,,1,0.0,-0.521966,100.0
F14_SSL495,3231,,1,1.0,0.757705,1763.0
F14_SSL495,3380,,1,1.0,0.874744,1872.0
F14_SSL495,3481,,1,1.0,1.712957,2148.0
F14_SSL495,3532,,1,1.0,2.133954,1015.0
F14_SSL495,3682,,1,0.0,-0.500128,257.0
F14_SSL495,4414,,2,0.0,-0.5032315,472.0
F14_SSL495,4904,,1,1.0,0.33933,587.0
F14_SSL495,4960,,1,0.0,-0.561052,446.0
F14_SSL495,5347,,1,1.0,1.86423,656.0
F14_SSL495,5371,,1,1.0,2.0571,2197.0
F14_SSL495,5483,,1,1.0,1.347202,1059.0
F14_SSL495,6116,,1,1.0,1.503776,233.0
F14_SSL495,6120,,1,1.0,0.387774,283.0
F14_SSL495,6191,,1,1.0,0.323132,1108.0
F14_SSL495,6239,,1,1.0,0.736758,1102.0
F14_SSL495,6244,,1,0.0,-0.504139,117.0
F14_SSL495,8046,,2,0.5,0.09693649999999998,900.5
F14_SSL495,8069,,2,0.5,0.4691675,490.0
F14_SSL495,8926,,1,1.0,0.828404,1246.0
F14_SSL495,9904,,1,1.0,0.088543,1295.0
F14_SSL495,9907,,1,1.0,0.666754,1441.0
F14_Testing1,1101,,6,0.6666666666666666,0.02921133333333333,60.0
F14_Testing1,1102,,3,0.3333333333333333,-0.03527,60.0
F14_Testing1,1103,,4,0.5,-0.01654775,60.0
F14_Testing1,1104,,1,1.0,0.090287,60.0
F14_Testing1,1108,,1,1.0,0.741792,60.0
F14_Testing1,1201,,4,0.25,-0.013227000000000001,60.0
F14_Testing1,1216,,3,1.0,0.024775000000000002,60.0
F14_Testing1,1217,,1,1.0,0.179293,60.0
F14_Testing1,1227,,2,0.5,0.09309049999999999,60.0
F14_Testing1,1303,,2,0.5,-0.013273,60.0
F14_Testing1,1304,,2,1.0,0.312655,60.0
F14_Testing1,1307,,1,0.0,-0.088403,60.0
F14_Testing1,1308,,1,1.0,0.346227,60.0
F14_Testing1,1312,,4,0.0,-0.09808774999999999,60.0
F14_Testing1,1313,,5,0.0,-0.07563539999999999,60.0
F14_Testing1,1314,,3,0.6666666666666666,0.05442233333333334,60.0
F14_Testing1,1319,,3,1.0,0.1739976666666667,60.0
F14_Testing1,1419,,4,0.5,0.011336999999999998,60.0
F14_Testing1,1434,,1,1.0,0.014558,60.0
F14_Testing1,1440,,1,1.0,0.032551,60.0
F14_Testing1,1447,,1,0.0,-0.027092,60.0
F14_Testing1,1455,,2,0.5,-0.028179000000000003,60.0
F14_Testing1,1459,,1,1.0,0.534398,60.0
F14_Testing1,1476,,1,1.0,0.252251,60.0
F14_Testing1,1477,,3,0.6666666666666666,0.208998,60.0
F14_Testing1,1503,,8,0.875,0.069910375,60.0
F14_Testing1,1504,,4,0.25,0.008811250000000001,60.0
F14_Testing1,1513,,2,1.0,0.088033,60.0
F14_Testing1,1532,,2,0.5,0.291605,60.0
F14_Testing1,1565,,5,0.0,-0.08711100000000001,60.0
F14_Testing1,1609,,2,0.0,-0.0547755,60.0
F14_Testing1,1611,,2,0.5,0.0340985,60.0
F14_Testing1,1612,,2,0.0,-0.08809850000000001,60.0
F14_Testing1,1707,,4,0.0,-0.04820000000000001,60.0
F14_Testing1,1710,,1,1.0,0.001268,60.0
F14_Testing1,1711,,3,0.3333333333333333,0.05273866666666668,60.0
F14_Testing1,1722,,6,0.6666666666666666,0.001788333333333331,60.0
F14_Testing1,1723,,2,1.0,0.05873249999999999,60.0
F14_Testing1,1785,,9,0.0,-0.3938396666666667,100.0
F14_Testing1,1789,,1,1.0,0.030941,60.0
F14_Testing1,1802,,2,1.0,0.048166,60.0
F14_Testing1,1806,,2,0.5,-0.0181495,60.0
F14_Testing1,1810,,3,0.6666666666666666,0.018507666666666665,60.0
F14_Testing1,1815,,1,1.0,0.069184,60.0
F14_Testing1,1904,,2,1.0,0.025218499999999998,60.0
F14_Testing1,1907,,5,0.6,0.0679888,60.0
F14_Testing1,2002,,1,0.0,-0.005437,60.0
F14_Testing1,2006,,3,0.6666666666666666,0.03092366666666667,60.0
F14_Testing1,2009,,2,1.0,0.14164300000000002,60.0
F14_Testing1,2010,,3,0.3333333333333333,0.040186,60.0
F14_Testing1,2027,,1,1.0,0.041601,60.0
F14_Testing1,2029,,3,0.3333333333333333,0.002760666666666667,60.0
F14_Testing1,2049,,2,0.0,-0.1240445,60.0
F14_Testing1,2059,,4,0.75,0.06146525,60.0
F14_Testing1,2101,,2,1.0,0.022908500000000002,60.0
F14_Testing1,2102,,3,1.0,0.06974899999999999,60.0
F14_Testing1,2103,,2,0.5,-0.020151999999999996,60.0
F14_Testing1,2104,,6,0.5,-0.0025215,60.0
F14_Testing1,2105,,2,1.0,0.1179195,60.0
F14_Testing1,2107,,2,0.0,-0.057044,60.0
F14_Testing1,2108,,3,0.3333333333333333,-6.733333333333591e-05,60.0
F14_Testing1,2201,,2,0.5,0.111547,60.0
F14_Testing1,2204,,2,1.0,0.0297985,60.0
F14_Testing1,2208,,1,1.0,0.000457,60.0
F14_Testing1,2231,,1,1.0,0.250914,60.0
F14_Testing1,2308,,3,1.0,0.153913,60.0
F14_Testing1,2312,,2,1.0,0.15940600000000002,60.0
F14_Testing1,2317,,5,0.8,0.042078800000000006,60.0
F14_Testing1,2324,,2,0.5,0.025639000000000002,60.0
F14_Testing1,2328,,6,0.3333333333333333,0.13970116666666665,60.0
F14_Testing1,2330,,1,1.0,0.139875,60.0
F14_Testing1,2332,,1,1.0,0.060817,60.0
F14_Testing1,2337,,1,1.0,0.017094,60.0
F14_Testing1,2338,,2,1.0,0.112508,90.0
F14_Testing1,2340,,1,1.0,0.070901,60.0
F14_Testing1,2347,,5,0.6,0.0184726,60.0
F14_Testing1,2354,,6,0.6666666666666666,0.0194915,60.0
F14_Testing1,2356,,1,1.0,0.092023,60.0
F14_Testing1,2362,,6,0.6666666666666666,0.0715455,60.0
F14_Testing1,2368,,1,1.0,0.310374,60.0
F14_Testing1,2369,,3,0.3333333333333333,0.06928333333333332,60.0
F14_Testing1,2374,,2,1.0,0.0883925,60.0
F14_Testing1,2377,,1,1.0,0.160296,60.0
F14_Testing1,2382,,2,1.0,0.11745349999999999,60.0
F14_Testing1,2385,,5,0.8,0.0592232,60.0
F14_Testing1,2402,,2,0.5,-0.027518,60.0
F14_Testing1,2409,,1,1.0,0.156967,60.0
F14_Testing1,2439,,4,0.75,0.19003475,60.0
F14_Testing1,2441,,1,1.0,0.123074,60.0
F14_Testing1,2448,,5,0.2,-0.052817399999999994,59.0
F14_Testing1,2450,,3,0.6666666666666666,0.154273,60.0
F14_Testing1,2451,,5,0.8,0.046527200000000005,60.0
F14_Testing1,2454,,8,0.375,-0.007342125000000001,60.0
F14_Testing1,2458,,1,1.0,0.433235,60.0
F14_Testing1,2474,,11,0.6363636363636364,0.022774909090909092,60.0
F14_Testing1,2485,,1,1.0,0.050122,60.0
F14_Testing1,2489,,3,0.6666666666666666,0.019959999999999995,60.0
F14_Testing1,2498,,4,1.0,0.23892200000000002,60.0
F14_Testing1,2601,,5,0.8,0.053085400000000005,60.0
F14_Testing1,2603,,2,0.0,-0.13440200000000002,60.0
F14_Testing1,2605,,5,0.6,-0.031934000000000004,60.0
F14_Testing1,2606,,3,0.6666666666666666,-0.09245999999999999,60.0
F14_Testing1,2607,,14,0.5714285714285714,-0.018463,60.0
F14_Testing1,2608,,5,0.8,0.015941,60.0
F14_Testing1,2615,,4,0.75,0.048238249999999996,60.0
F14_Testing1,2617,,4,0.25,-0.001187249999999999,60.0
F14_Testing1,2701,,3,0.6666666666666666,0.033139666666666664,60.0
F14_Testing1,2704,,17,0.4117647058823529,0.006967705882352943,60.0
F14_Testing1,2705,,4,0.5,0.01393775,60.0
F14_Testing1,2706,,16,0.5625,0.0165591875,60.0
F14_Testing1,2707,,8,0.5,0.022132875000000003,60.0
F14_Testing1,2723,,1,1.0,0.017746,60.0
F14_Testing1,2903,,6,0.5,0.03322016666666666,60.0
F14_Testing1,2905,,5,0.4,-0.0215044,60.0
F14_Testing1,2908,,1,1.0,0.008924,60.0
F14_Testing1,2912,,2,0.5,0.022296500000000004,60.0
F14_Testing1,3005,,2,1.0,0.347825,60.0
F14_Testing1,3008,,9,0.5555555555555556,0.019148444444444437,60.0
F14_Testing1,3010,,7,0.7142857142857143,0.06917814285714285,60.0
F14_Testing1,3017,,3,0.6666666666666666,0.010731666666666667,60.0
F14_Testing1,3022,,1,0.0,-0.17267,60.0
F14_Testing1,3026,,1,1.0,0.133583,60.0
F14_Testing1,3030,,1,1.0,0.358208,60.0
F14_Testing1,3035,,1,1.0,0.166158,60.0
F14_Testing1,3036,,1,1.0,0.096878,60.0
F14_Testing1,3037,,6,0.6666666666666666,-0.006850499999999999,60.0
F14_Testing1,3041,,2,0.5,0.2984135,60.0
F14_Testing1,3042,,2,1.0,0.11073650000000002,60.0
F14_Testing1,3044,,8,0.75,0.037140875000000004,60.0
F14_Testing1,3045,,1,0.0,-0.083576,60.0
F14_Testing1,3060,,3,1.0,0.06965666666666666,60.0
F14_Testing1,3062,,8,0.75,0.04665575,60.0
F14_Testing1,3189,,6,0.8333333333333334,0.004838333333333338,60.0
F14_Testing1,3211,,3,1.0,0.07921166666666667,60.0
F14_Testing1,3227,,1,1.0,0.282552,60.0
F14_Testing1,3231,,2,1.0,0.08917749999999999,60.0
F14_Testing1,3260,,2,1.0,0.0803725,60.0
F14_Testing1,3264,,1,1.0,0.118261,60.0
F14_Testing1,3311,,1,0.0,-0.070849,60.0
F14_Testing1,3376,,4,0.75,0.160447,60.0
F14_Testing1,3380,,1,1.0,0.20655,60.0
F14_Testing1,3665,,1,1.0,0.017769,60.0
F14_Testing1,3673,,1,0.0,-0.140567,60.0
F14_Testing1,4105,,5,0.2,-0.027380200000000004,60.0
F14_Testing1,4123,,2,0.5,0.028513999999999998,60.0
F14_Testing1,4736,,1,0.0,-0.006548,60.0
F14_Testing1,4906,,2,0.5,-0.0007510000000000017,60.0
F14_Testing1,4938,,2,1.0,0.09020399999999999,60.0
F14_Testing1,4958,,6,0.6666666666666666,0.034463,60.0
F14_Testing1,5009,,2,0.5,0.024959,60.0
F14_Testing1,5203,,1,0.0,-0.191345,60.0
F14_Testing1,5347,,1,1.0,0.298796,60.0
F14_Testing1,5469,,7,0.5714285714285714,0.06580371428571428,60.0
F14_Testing1,5478,,1,1.0,0.403462,60.0
F14_Testing1,5483,,4,1.0,0.19132275,60.0
F14_Testing1,5530,,9,0.3333333333333333,-0.021996222222222223,60.0
F14_Testing1,5608,,2,0.5,0.0166945,60.0
F14_Testing1,5903,,1,1.0,0.074017,60.0
F14_Testing1,5904,,2,1.0,0.113878,60.0
F14_Testing1,6120,,1,1.0,0.317837,60.0
F14_Testing1,6121,,7,0.2857142857142857,-0.024712428571428576,60.0
F14_Testing1,6147,,1,1.0,0.008545,60.0
F14_Testing1,6153,,2,0.5,0.03370700000000001,60.0
F14_Testing1,6176,,1,1.0,0.10983,60.0
F14_Testing1,6182,,1,1.0,0.5063,60.0
F14_Testing1,6213,,3,0.6666666666666666,0.09962466666666665,60.0
F14_Testing1,6278,,5,0.6,0.0195344,60.0
F14_Testing1,6282,,2,1.0,0.245714,60.0
F14_Testing1,6505,,4,0.25,-0.032491,60.0
F14_Testing1,6605,,1,0.0,-0.099055,60.0
F14_Testing1,8044,,1,1.0,0.165111,60.0
F14_Testing1,8046,,2,0.5,0.0024145,60.0
F14_Testing1,8069,,1,1.0,0.307245,60.0
F14_Testing1,8072,,4,0.5,0.0164335,60.0
F14_Testing1,8081,,1,0.0,-0.001277,60.0
F14_Testing1,8101,,1,0.0,-0.172273,60.0
F14_Testing1,8105,,1,1.0,0.322169,60.0
F14_Testing1,8299,,12,0.8333333333333334,0.09976508333333334,60.0
F14_Testing1,8926,,2,1.0,0.042421,60.0
F14_Testing1,9904,,5,0.2,-0.032179,60.0
F14_Testing1,9914,,3,0.3333333333333333,0.32761266666666666,60.0
F14_Testing1,9934,,2,0.0,-0.07375899999999999,60.0
F14_Testing1,9939,,6,1.0,0.082493,60.0
F14_Testing1,9945,,3,0.6666666666666666,0.006845333333333333,80.0
F14_Testing2,1101,,6,0.6666666666666666,0.02921133333333333,60.0
F14_Testing2,1102,,3,0.3333333333333333,-0.03527,60.0
F14_Testing2,1103,,4,0.5,-0.01654775,60.0
F14_Testing2,1104,,1,1.0,0.090287,60.0
F14_Testing2,1108,,1,1.0,0.741792,60.0
F14_Testing2,1201,,4,0.25,-0.013227000000000001,60.0
F14_Testing2,1216,,3,1.0,0.024775000000000002,60.0
F14_Testing2,1217,,1,1.0,0.179293,60.0
F14_Testing2,1227,,2,0.5,0.09309049999999999,60.0
F14_Testing2,1303,,2,0.5,-0.013273,60.0
F14_Testing2,1304,,2,1.0,0.312655,60.0
F14_Testing2,1307,,1,0.0,-0.088403,60.0
F14_Testing2,1308,,1,1.0,0.346227,60.0
F14_Testing2,1312,,4,0.0,-0.09808774999999999,60.0
F14_Testing2,1313,,5,0.0,-0.07563539999999999,60.0
F14_Testing2,1314,,3,0.6666666666666666,0.05442233333333334,60.0
F14_Testing2,1319,,3,1.0,0.1739976666666667,60.0
F14_Testing2,1419,,4,0.5,0.011336999999999998,60.0
F14_Testing2,1434,,1,1.0,0.014558,60.0
F14_Testing2,1440,,1,1.0,0.032551,60.0
F14_Testing2,1447,,1,0.0,-0.027092,60.0
F14_Testing2,1455,,2,0.5,-0.028179000000000003,60.0
F14_Testing2,1459,,1,1.0,0.534398,60.0
F14_Testing2,1476,,1,1.0,0.252251,60.0
F14_Testing2,1477,,3,0.6666666666666666,0.208998,60.0
F14_Testing2,1503,,8,0.875,0.069910375,60.0
F14_Testing2,1504,,4,0.25,0.008811250000000001,60.0
F14_Testing2,1513,,2,1.0,0.088033,60.0
F14_Testing2,1532,,2,0.5,0.291605,60.0
F14_Testing2,1565,,5,0.0,-0.08711100000000001,60.0
F14_Testing2,1609,,2,0.0,-0.0547755,60.0
F14_Testing2,1611,,2,0.5,0.0340985,60.0
F14_Testing2,1612,,2,0.0,-0.08809850000000001,60.0
F14_Testing2,1707,,4,0.0,-0.04820000000000001,60.0
F14_Testing2,1710,,1,1.0,0.001268,60.0
F14_Testing2,1711,,3,0.3333333333333333,0.05273866666666668,60.0
F14_Testing2,1722,,6,0.6666666666666666,0.001788333333333331,60.0
F14_Testing2,1723,,2,1.0,0.05873249999999999,60.0
F14_Testing2,1785,,9,0.0,-0.3938396666666667,100.0
F14_Testing2,1789,,1,1.0,0.030941,60.0
F14_Testing2,1802,,2,1.0,0.048166,60.0
F14_Testing2,1806,,2,0.5,-0.0181495,60.0
F14_Testing2,1810,,3,0.6666666666666666,0.018507666666666665,60.0
F14_Testing2,1815,,1,1.0,0.069184,60.0
F14_Testing2,1904,,2,1.0,0.025218499999999998,60.0
F14_Testing2,1907,,5,0.6,0.0679888,60.0
F14_Testing2,2002,,1,0.0,-0.005437,60.0
F14_Testing2,2006,,3,0.6666666666666666,0.03092366666666667,60.0
F14_Testing2,2009,,2,1.0,0.14164300000000002,60.0
F14_Testing2,2010,,3,0.3333333333333333,0.040186,60.0
F14_Testing2,2027,,1,1.0,0.041601,60.0
F14_Testing2,2029,,3,0.3333333333333333,0.002760666666666667,60.0
F14_Testing2,2049,,2,0.0,-0.1240445,60.0
F14_Testing2,2059,,4,0.75,0.06146525,60.0
F14_Testing2,2101,,2,1.0,0.022908500000000002,60.0
F14_Testing2,2102,,3,1.0,0.06974899999999999,60.0
F14_Testing2,2103,,2,0.5,-0.020151999999999996,60.0
F14_Testing2,2104,,6,0.5,-0.0025215,60.0
F14_Testing2,2105,,2,1.0,0.1179195,60.0
F14_Testing2,2107,,2,0.0,-0.057044,60.0
F14_Testing2,2108,,3,0.3333333333333333,-6.733333333333591e-05,60.0
F14_Testing2,2201,,2,0.5,0.111547,60.0
F14_Testing2,2204,,2,1.0,0.0297985,60.0
F14_Testing2,2208,,1,1.0,0.000457,60.0
F14_Testing2,2231,,1,1.0,0.250914,60.0
F14_Testing2,2308,,3,1.0,0.153913,60.0
F14_Testing2,2312,,2,1.0,0.15940600000000002,60.0
F14_Testing2,2317,,5,0.8,0.042078800000000006,60.0
F14_Testing2,2324,,2,0.5,0.025639000000000002,60.0
F14_Testing2,2328,,6,0.3333333333333333,0.13970116666666665,60.0
F14_Testing2,2330,,1,1.0,0.139875,60.0
F14_Testing2,2332,,1,1.0,0.060817,60.0
F14_Testing2,2337,,1,1.0,0.017094,60.0
F14_Testing2,2338,,2,1.0,0.112508,90.0
F14_Testing2,2340,,1,1.0,0.070901,60.0
F14_Testing2,2347,,5,0.6,0.0184726,60.0
F14_Testing2,2354,,6,0.6666666666666666,0.0194915,60.0
F14_Testing2,2356,,1,1.0,0.092023,60.0
F14_Testing2,2362,,6,0.6666666666666666,0.0715455,60.0
F14_Testing2,2368,,1,1.0,0.310374,60.0
F14_Testing2,2369,,3,0.3333333333333333,0.06928333333333332,60.0
F14_Testing2,2374,,2,1.0,0.0883925,60.0
F14_Testing2,2377,,1,1.0,0.160296,60.0
F14_Testing2,2382,,2,1.0,0.11745349999999999,60.0
F14_Testing2,2385,,5,0.8,0.0592232,60.0
F14_Testing2,2402,,2,0.5,-0.027518,60.0
F14_Testing2,2409,,1,1.0,0.156967,60.0
F14_Testing2,2439,,4,0.75,0.19003475,60.0
F14_Testing2,2441,,1,1.0,0.123074,60.0
F14_Testing2,2448,,5,0.2,-0.052817399999999994,59.0
F14_Testing2,2450,,3,0.6666666666666666,0.154273,60.0
F14_Testing2,2451,,5,0.8,0.046527200000000005,60.0
F14_Testing2,2454,,8,0.375,-0.007342125000000001,60.0
F14_Testing2,2458,,1,1.0,0.433235,60.0
F14_Testing2,2474,,11,0.6363636363636364,0.022774909090909092,60.0
F14_Testing2,2485,,1,1.0,0.050122,60.0
F14_Testing2,2489,,3,0.6666666666666666,0.019959999999999995,60.0
F14_Testing2,2498,,4,1.0,0.23892200000000002,60.0
F14_Testing2,2601,,5,0.8,0.053085400000000005,60.0
F14_Testing2,2603,,2,0.0,-0.13440200000000002,60.0
F14_Testing2,2605,,5,0.6,-0.031934000000000004,60.0
F14_Testing2,2606,,3,0.6666666666666666,-0.09245999999999999,60.0
F14_Testing2,2607,,14,0.5714285714285714,-0.018463,60.0
F14_Testing2,2608,,5,0.8,0.015941,60.0
F14_Testing2,2615,,4,0.75,0.048238249999999996,60.0
F14_Testing2,2617,,4,0.25,-0.001187249999999999,60.0
F14_Testing2,2701,,3,0.6666666666666666,0.033139666666666664,60.0
F14_Testing2,2704,,17,0.4117647058823529,0.006967705882352943,60.0
F14_Testing2,2705,,4,0.5,0.01393775,60.0
F14_Testing2,2706,,16,0.5625,0.0165591875,60.0
F14_Testing2,2707,,8,0.5,0.022132875000000003,60.0
F14_Testing2,2723,,1,1.0,0.017746,60.0
F14_Testing2,2903,,6,0.5,0.03322016666666666,60.0
F14_Testing2,2905,,5,0.4,-0.0215044,60.0
F14_Testing2,2908,,1,1.0,0.008924,60.0
F14_Testing2,2912,,2,0.5,0.022296500000000004,60.0
F14_Testing2,3005,,2,1.0,0.347825,60.0
F14_Testing2,3008,,9,0.5555555555555556,0.019148444444444437,60.0
F14_Testing2,3010,,7,0.7142857142857143,0.06917814285714285,60.0
F14_Testing2,3017,,3,0.6666666666666666,0.010731666666666667,60.0
F14_Testing2,3022,,1,0.0,-0.17267,60.0
F14_Testing2,3026,,1,1.0,0.133583,60.0
F14_Testing2,3030,,1,1.0,0.358208,60.0
F14_Testing2,3035,,1,1.0,0.166158,60.0
F14_Testing2,3036,,1,1.0,0.096878,60.0
F14_Testing2,3037,,6,0.6666666666666666,-0.006850499999999999,60.0
F14_Testing2,3041,,2,0.5,0.2984135,60.0
F14_Testing2,3042,,2,1.0,0.11073650000000002,60.0
F14_Testing2,3044,,8,0.75,0.037140875000000004,60.0
F14_Testing2,3045,,1,0.0,-0.083576,60.0
F14_Testing2,3060,,3,1.0,0.06965666666666666,60.0
F14_Testing2,3062,,8,0.75,0.04665575,60.0
F14_Testing2,3189,,6,0.8333333333333334,0.004838333333333338,60.0
F14_Testing2,3211,,3,1.0,0.07921166666666667,60.0
F14_Testing2,3227,,1,1.0,0.282552,60.0
F14_Testing2,3231,,2,1.0,0.08917749999999999,60.0
F14_Testing2,3260,,2,1.0,0.0803725,60.0
F14_Testing2,3264,,1,1.0,0.118261,60.0
F14_Testing2,3311,,1,0.0,-0.070849,60.0
F14_Testing2,3376,,4,0.75,0.160447,60.0
F14_Testing2,3380,,1,1.0,0.20655,60.0
F14_Testing2,3665,,1,1.0,0.017769,60.0
F14_Testing2,3673,,1,0.0,-0.140567,60.0
F14_Testing2,4105,,5,0.2,-0.027380200000000004,60.0
F14_Testing2,4123,,2,0.5,0.028513999999999998,60.0
F14_Testing2,4736,,1,0.0,-0.006548,60.0
F14_Testing2,4906,,2,0.5,-0.0007510000000000017,60.0
F14_Testing2,4938,,2,1.0,0.09020399999999999,60.0
F14_Testing2,4958,,6,0.6666666666666666,0.034463,60.0
F14_Testing2,5009,,2,0.5,0.024959,60.0
F14_Testing2,5203,,1,0.0,-0.191345,60.0
F14_Testing2,5347,,1,1.0,0.298796,60.0
F14_Testing2,5469,,7,0.5714285714285714,0.06580371428571428,60.0
F14_Testing2,5478,,1,1.0,0.403462,60.0
F14_Testing2,5483,,4,1.0,0.19132275,60.0
F14_Testing2,5530,,9,0.3333333333333333,-0.021996222222222223,60.0
F14_Testing2,5608,,2,0.5,0.0166945,60.0
F14_Testing2,5903,,1,1.0,0.074017,60.0
F14_Testing2,5904,,2,1.0,0.113878,60.0
F14_Testing2,6120,,1,1.0,0.317837,60.0
F14_Testing2,6121,,7,0.2857142857142857,-0.024712428571428576,60.0
F14_Testing2,6147,,1,1.0,0.008545,60.0
F14_Testing2,6153,,2,0.5,0.03370700000000001,60.0
F14_Testing2,6176,,1,1.0,0.10983,60.0
F14_Testing2,6182,,1,1.0,0.5063,60.0
F14_Testing2,6213,,3,0.6666666666666666,0.09962466666666665,60.0
F14_Testing2,6278,,5,0.6,0.0195344,60.0
F14_Testing2,6282,,2,1.0,0.245714,60.0
F14_Testing2,6505,,4,0.25,-0.032491,60.0
F14_Testing2,6605,,1,0.0,-0.099055,60.0
F14_Testing2,8044,,1,1.0,0.165111,60.0
F14_Testing2,8046,,2,0.5,0.0024145,60.0
F14_Testing2,8069,,1,1.0,0.307245,60.0
F14_Testing2,8072,,4,0.5,0.0164335,60.0
F14_Testing2,8081,,1,0.0,-0.001277,60.0
F14_Testing2,8101,,1,0.0,-0.172273,60.0
F14_Testing2,8105,,1,1.0,0.322169,60.0
F14_Testing2,8299,,12,0.8333333333333334,0.09976508333333334,60.0
F14_Testing2,8926,,2,1.0,0.042421,60.0
F14_Testing2,9904,,5,0.2,-0.032179,60.0
F14_Testing2,9914,,3,0.3333333333333333,0.32761266666666666,60.0
F14_Testing2,9934,,2,0.0,-0.07375899999999999,60.0
F14_Testing2,9939,,6,1.0,0.082493,60.0
F14_Testing2,9945,,3,0.6666666666666666,0.006845333333333333,80.0
F14_Testing3,1101,,6,0.6666666666666666,0.02921133333333333,60.0
F14_Testing3,1102,,3,0.3333333333333333,-0.03527,60.0
F14_Testing3,1103,,4,0.5,-0.01654775,60.0
F14_Testing3,1104,,1,1.0,0.090287,60.0
F14_Testing3,1108,,1,1.0,0.741792,60.0
F14_Testing3,1201,,4,0.25,-0.013227000000000001,60.0
F14_Testing3,1216,,3,1.0,0.024775000000000002,60.0
F14_Testing3,1217,,1,1.0,0.179293,60.0
F14_Testing3,1227,,2,0.5,0.09309049999999999,60.0
F14_Testing3,1303,,2,0.5,-0.013273,60.0
F14_Testing3,1304,,2,1.0,0.312655,60.0
F14_Testing3,1307,,1,0.0,-0.088403,60.0
F14_Testing3,1308,,1,1.0,0.346227,60.0
F14_Testing3,1312,,4,0.0,-0.09808774999999999,60.0
F14_Testing3,1313,,5,0.0,-0.07563539999999999,60.0
F14_Testing3,1314,,3,0.6666666666666666,0.05442233333333334,60.0
F14_Testing3,1319,,3,1.0,0.1739976666666667,60.0
F14_Testing3,1419,,4,0.5,0.011336999999999998,60.0
F14_Testing3,1434,,1,1.0,0.014558,60.0
F14_Testing3,1440,,1,1.0,0.032551,60.0
F14_Testing3,1447,,1,0.0,-0.027092,60.0
F14_Testing3,1455,,2,0.5,-0.028179000000000003,60.0
F14_Testing3,1459,,1,1.0,0.534398,60.0
F14_Testing3,1476,,1,1.0,0.252251,60.0
F14_Testing3,1477,,3,0.6666666666666666,0.208998,60.0
F14_Testing3,1503,,8,0.875,0.069910375,60.0
F14_Testing3,1504,,4,0.25,0.008811250000000001,60.0
F14_Testing3,1513,,2,1.0,0.088033,60.0
F14_Testing3,1532,,2,0.5,0.291605,60.0
F14_Testing3,1565,,5,0.0,-0.08711100000000001,60.0
F14_Testing3,1609,,2,0.0,-0.0547755,60.0
F14_Testing3,1611,,2,0.5,0.0340985,60.0
F14_Testing3,1612,,2,0.0,-0.08809850000000001,60.0
F14_Testing3,1707,,4,0.0,-0.04820000000000001,60.0
F14_Testing3,1710,,1,1.0,0.001268,60.0
F14_Testing3,1711,,3,0.3333333333333333,0.05273866666666668,60.0
F14_Testing3,1722,,6,0.6666666666666666,0.001788333333333331,60.0
F14_Testing3,1723,,2,1.0,0.05873249999999999,60.0
F14_Testing3,1785,,9,0.0,-0.3938396666666667,100.0
F14_Testing3,1789,,1,1.0,0.030941,60.0
F14_Testing3,1802,,2,1.0,0.048166,60.0
F14_Testing3,1806,,2,0.5,-0.0181495,60.0
F14_Testing3,1810,,3,0.6666666666666666,0.018507666666666665,60.0
F14_Testing3,1815,,1,1.0,0.069184,60.0
F14_Testing3,1904,,2,1.0,0.025218499999999998,60.0
F14_Testing3,1907,,5,0.6,0.0679888,60.0
F14_Testing3,2002,,1,0.0,-0.005437,60.0
F14_Testing3,2006,,3,0.6666666666666666,0.03092366666666667,60.0
F14_Testing3,2009,,2,1.0,0.14164300000000002,60.0
F14_Testing3,2010,,3,0.3333333333333333,0.040186,60.0
F14_Testing3,2027,,1,1.0,0.041601,60.0
F14_Testing3,2029,,3,0.3333333333333333,0.002760666666666667,60.0
F14_Testing3,2049,,2,0.0,-0.1240445,60.0
F14_Testing3,2059,,4,0.75,0.06146525,60.0
F14_Testing3,2101,,2,1.0,0.022908500000000002,60.0
